1.0,0.625,0.94773146,0.96325813,0.0001500300000000232,0.16,0.32,0.28,0.44,1,1
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.38,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.6,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.19,0.08,0.32,0,0
1.0,0.25,0.99998345,0.9571085168801294,6.565319865886011e-08,0.08,0.32,0.04,0.29,0,1
1.0,1.0,0.47109073,0.5286702453227016,0.0,0.15,0.32,0.14,0.34,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.14,0.34,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.72,0.08,0.4,1,1
1.0,0.375,0.99906917,0.5252976040660703,0.0,0.16,0.39,0.16,0.28,0,0
0.875,0.375,0.99466336,0.8937835070385802,4.0517356851006346e-06,0.09,0.26,0.17,0.37,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.12,0.33,0.08,0.24,1,1
1.0,1.0,0.47109073,0.38378769339746066,0.0,0.16,0.4,0.1,0.25,0,0
1.0,0.875,0.67345564,0.7256244700000001,0.0,0.24,0.41,0.23,0.57,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.39,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.1,0.25,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.18,0.42,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.22,0.66,0.16,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.25,0.65,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.12,0.36,0.08,0.32,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.04,0.33,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.64,0.18,0.5,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.21,0.47,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.29,0.59,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.24,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.12,0.35,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.64,0.12,0.54,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.12,0.54,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.19,0.38,0.16,0.32,0,0
1.0,0.375,0.99906917,0.99954808,0.02700617000000005,0.16,0.64,0.16,0.54,1,0
1.0,0.375,0.99906917,0.99954808,0.02700617000000005,0.16,0.32,0.25,0.46,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.06,0.33,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.64,0.13,0.52,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.69,0.08,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.29,0.82,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.26,0.5,0.16,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.48,0.06,0.37,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.57,0.21,0.66,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.21,0.66,0.16,0.64,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.4,0.64,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.32,0.57,0.16,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.4,0.64,0.08,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.32,0.57,0.16,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.64,0.24,0.72,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.32,0.57,0.16,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.64,0.24,0.72,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.56,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.32,0.81,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.42,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.25,0.49,0.16,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.48,0.08,0.37,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.57,0.15,0.63,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.15,0.63,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.29,0.53,0.16,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.48,0.07,0.39,1,0
1.0,0.5,0.98953404,0.99362052,0.0027006200000000424,0.16,0.57,0.21,0.68,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.15,0.6,0.08,0.24,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.07,0.32,0.16,0.48,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.4,0.56,0.06,0.14,1,1
1.0,0.75,0.84387382,0.87849303,3.5699999999527776e-06,0.16,0.4,0.08,0.39,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.23,0.71,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.48,0.08,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.57,0.24,0.72,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.64,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.32,0.81,0.08,0.24,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.33,0.16,0.48,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.48,0.08,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.57,0.24,0.72,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.56,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.32,0.81,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.42,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.25,0.42,0.16,0.32,0,0
1.0,0.625,0.94773146,0.96325813,0.0001500300000000232,0.16,0.32,0.28,0.5,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.26,0.69,0.08,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.29,0.83,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.27,0.51,0.16,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.48,0.08,0.4,1,0
1.0,0.875,0.67345564,0.7256244700000001,0.0,0.16,0.57,0.2,0.68,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.4,0.16,0.48,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.4,0.56,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.09,0.33,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.16,0.56,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.41,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.4,0.56,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.09,0.33,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.16,0.64,1,1
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.4,0.16,0.4,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.32,0.48,0.08,0.24,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.41,0.08,0.32,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.32,0.16,0.48,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.4,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.48,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.33,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.25,0.33,0.08,0.24,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.16,0.4,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.4,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.33,0.4,0.48,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.16,0.48,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.041390997619301415,0.0,0.08,0.24,0.08,0.32,0,1
1.0,1.0,0.47109073,0.52890927,0.0,0.15,0.48,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.47,0.16,0.4,0,0
1.0,0.875,0.67345564,0.7256244700000001,0.0,0.16,0.4,0.16,0.56,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.4,0.16,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.15,0.23,0.16,0.24,1,0
0.875,1.0,0.27437553,0.32654436,0.0,0.24,0.33,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.16,0.56,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.41,0.16,0.4,1,0
1.0,0.875,0.67345564,0.3837895087218369,0.0,0.32,0.48,0.14,0.22,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.25,0.13,0.21,1,0
0.875,0.875,0.46913917,0.3928456035282294,0.0,0.02,0.26,0.06,0.14,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.4,0.56,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.09,0.33,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.16,0.48,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.32,0.48,0.16,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.25,0.16,0.24,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.16,0.56,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.41,0.16,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.48,0.08,0.48,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.31,0.4,0.16,0.24,1,0
